Page_traffic,Unit_price,Title_Count,Description_Length,Image_Count,month,1_Star_Rating,2_Star_Rating,3_Star_Rating,5_Star_Rating,Organic Search Rank,online_cost_per_impression,4_Star_Rating,average_rating,num_unique_Search_Terms,total_clicks,num_unique_campaigns,total_cost,Online_Impressions,Segment_Makeup,Online_Clicks,Online_Cost,video_cost_per_impression,Units_sold>1000
2100.0,27.12687313,72,129,10,2,26.0,18.0,57,738,3.0,0.005929468357351121,120,4.6,0.0,1099.0,2,1978.728815,333710,False,1099.0,1978.728815,0.0,1
492.0,30.28571429,125,75,8,10,150.0,123.0,339,4084,36.0,0.0,650,4.6,7.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4884.0,16.20555556,125,221,8,8,0.0,12.0,25,494,13.0,0.0,74,4.7,4.0,7236.0,0,83014.05,0,False,0.0,0.0,0.011130543061140185,1
3936.0,26.05850585,81,56,5,4,12.0,0.0,0,0,19.0,0.01378346622796814,0,1.0,0.0,5178.0,4,58833.144292000004,180533,True,848.0,2488.384292,0.010541854962766111,1
4422.0,13.70083877,83,109,0,2,97.0,79.0,190,2390,33.0,0.026237299337204707,388,4.6,0.0,6250.0,2,63285.092025,65781,True,871.0,1725.942025,0.009999826186456125,1
4087.0,20.73237679,79,99,0,3,0.0,11.0,20,421,3.0,0.013823878497314805,74,4.7,0.0,6489.0,4,66137.86306599999,156226,True,745.0,2159.663066,0.009701795595400388,1
4266.0,18.67819791,106,203,12,2,50.0,21.0,53,1119,31.0,0.0,141,4.6,6.0,5379.0,0,61559.15,0,False,0.0,0.0,0.009999826186456125,1
3819.0,26.2386059,81,108,6,5,80.0,63.0,150,2055,22.0,0.020015781769694953,310,4.6,9.0,963.0,5,3370.017145,168367,True,963.0,3370.017145,0.0,1
2474.0,30.7853211,135,59,4,5,35.0,26.0,58,641,36.0,0.010943370800223059,100,4.5,8.0,1030.0,2,2197.910365,200843,False,1030.0,2197.910365,0.0,0
1474.0,26.56102564,86,116,0,12,119.0,76.0,205,2286,39.0,0.02263255611306573,400,4.5,5.0,419.0,2,1132.170987,50023,True,419.0,1132.170987,0.0,0
2569.0,18.34975369,87,60,7,1,33.0,21.0,55,510,14.0,0.0,88,4.4,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2670.0,13.032,122,209,14,7,52.0,33.0,74,1026,43.0,0.0,175,4.5,8.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1215.0,16.0071048,165,158,0,6,0.0,0.0,0,0,17.0,0.0,0,0.0,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
799.0,16.58119658,82,186,0,2,15.0,14.0,45,366,15.0,0.0074185463317958215,63,4.5,4.0,582.0,2,1257.725508,169537,True,582.0,1257.725508,0.0,0
3697.0,21.09584665,81,105,0,5,46.0,41.0,102,1248,8.0,0.0,200,4.6,1.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2751.0,3.628938740000004,84,58,5,7,19.0,7.0,0,0,14.0,0.0,0,1.3,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
7160.0,18.95116169,76,96,0,10,19.0,15.0,42,1154,45.0,0.015967499212433057,149,4.7,0.0,1267.0,4,5322.047325,333304,False,1267.0,5322.047325,0.0,1
2438.0,27.22010399,135,59,4,1,21.0,17.0,39,295,27.0,0.0,57,4.4,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3009.0,27.11198738,153,186,9,7,59.0,36.0,106,1118,42.0,0.0,187,4.5,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4588.0,32.12046205,95,123,16,2,73.0,51.0,133,1650,30.0,0.01091600809382969,266,4.6,7.0,1951.0,2,3642.791977,333710,True,1951.0,3642.791977,0.0,0
3493.0,14.8047968,126,205,8,4,76.0,58.0,144,2390,14.0,0.0,319,4.6,13.5,0.0,0,0.0,0,False,0.0,0.0,0.0,1
4908.0,9.186111111,89,141,6,11,99.0,72.0,194,3272,22.0,0.0234032530671782,453,4.6,8.0,5811.0,2,62730.389203,50045,False,432.0,1171.239203,0.009999826186456125,1
927.0,20.61330049,81,104,0,3,128.0,92.0,260,3284,7.0,0.020096510660780047,531,4.6,5.0,6339.0,2,65899.10487499999,95583,False,595.0,1920.904875,0.009701795595400388,0
6267.0,21.42703863,83,109,0,9,126.0,92.0,235,3028,6.0,0.018609118828057932,478,4.6,3.0,817.0,4,2687.97556,144443,True,817.0,2687.97556,0.0,1
1883.0,14.86503067,126,205,8,12,120.0,82.0,213,3272,4.0,0.0,443,4.6,10.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3796.0,18.91382637,86,65,9,6,0.0,0.0,0,0,19.0,0.018390363899097154,0,0.0,0.0,1016.0,4,4568.846836,248436,True,1016.0,4568.846836,0.0,1
1797.0,14.61212121,92,61,14,9,78.0,55.0,109,1549,17.0,0.02709656065063488,262,4.5,1.0,12332.0,4,133634.322982,105373,True,775.0,2855.272982,0.011973061971253822,1
3082.0,14.31754161,125,221,8,3,86.0,60.0,170,1905,17.0,0.0,337,4.5,4.0,5744.0,0,63978.2,0,False,0.0,0.0,0.009701795595400388,0
3943.0,25.46290491,110,116,8,9,23.0,11.0,30,447,16.0,0.017961417677061584,86,4.5,2.0,12192.0,4,120930.874473,146064,False,889.0,2623.534473,0.011841985070015021,0
1014.0,30.23471883,110,209,9,6,122.0,69.0,192,2074,24.0,0.03478603756725368,334,4.5,8.0,559.0,4,2935.315422,84381,True,559.0,2935.315422,0.0,0
1891.0,15.75135135,126,149,9,9,185.5,135.5,374,5093,18.0,0.021317844311976156,766,4.6,11.0,385.0,2,1065.700355,49990,False,385.0,1065.700355,0.0,0
724.0,15.43700341,125,221,7,9,50.0,40.0,133,1521,6.0,0.0,228,4.6,2.0,11557.0,0,130779.05,0,True,0.0,0.0,0.011973061971253822,0
1378.0,28.91659028,105,209,6,9,94.0,71.0,180,2121,22.0,0.01335677414244186,389,4.5,3.0,562.0,4,1837.892122,137599,False,562.0,1837.892122,0.0,1
905.0,26.02627258,85,209,11,10,96.0,77.0,181,2256,12.0,0.0,376,4.5,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3752.0,24.01902174,110,116,8,4,0.0,0.0,0,274,18.0,0.0,48,4.9,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
1383.0,16.78454333,82,186,0,1,12.0,13.0,37,328,12.0,0.014576023446840086,55,4.5,6.0,556.0,2,1414.282403,97027,True,556.0,1414.282403,0.0,0
2561.0,21.93662551,125,221,7,7,50.0,40.0,133,1521,3.0,0.0,228,4.6,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2161.0,34.96474954,152,186,10,12,44.0,37.0,92,1640,3.0,0.0,230,4.7,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3216.0,35.76782274,137,123,16,7,29.0,16.0,42,650,31.0,0.010851668755457887,105,4.6,4.0,443.0,5,1130.819846,104206,True,443.0,1130.819846,0.0,1
3260.0,15.44852283,83,60,12,4,29.0,22.0,65,780,34.0,0.0,124,4.6,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2065.0,38.004656739999994,113,209,10,10,104.0,67.0,182,1744,36.0,0.0,299,4.5,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
1204.468326,17.18006993,165,158,0,3,21.0,22.0,72,959,28.0,0.0,162,4.6,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2830.0,19.50679206,151,157,10,3,81.0,60.0,135,1465,24.0,0.0,254,4.5,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3195.0,18.89371981,113,209,13,10,72.0,63.0,141,1548,13.0,0.02916559774813204,279,4.5,2.0,10194.0,4,105806.196815,106666,False,672.0,3111.006815,0.012037634431919535,1
4739.0,18.81698974,110,116,8,6,52.0,47.0,105,1541,45.0,0.03143271434952087,222,4.6,2.0,959.0,2,4644.749334,147767,False,959.0,4644.749334,0.0,1
753.0,24.07034373,82,105,0,12,59.0,42.0,120,1357,38.0,0.0,250,4.5,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2436.0,15.84266802,122,209,14,5,39.0,24.0,52,860,23.0,0.030674847749564048,149,4.6,8.0,1217.0,2,4731.871339,154258,True,1217.0,4731.871339,0.0,1
2524.0,24.93594306,72,129,10,3,33.0,21.0,65,942,3.0,0.0071264392063791725,145,4.6,1.0,1316.0,2,2378.171154,333710,False,1316.0,2378.171154,0.0,1
3588.0,32.89186176,154,186,9,2,25.0,21.0,44,0,37.0,0.0,77,3.0,0.0,5561.0,0,61269.64,0,True,0.0,0.0,0.009728074352329837,0
4654.0,16.53750675,92,61,14,1,83.0,59.0,119,1752,3.0,0.01916347837977395,290,4.5,3.0,6048.0,4,63563.228242000005,104577,True,669.0,2004.078242,0.009999826186456125,1
1645.0,15.14748954,113,209,12,7,19.0,13.0,34,442,27.0,0.0,68,4.6,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
5133.0,19.31163859,91,54,8,4,15.0,0.0,0,0,28.0,0.012375475627230074,0,1.0,0.0,5462.0,4,58106.681216000004,142371,False,671.0,1761.921216,0.010541854962766111,1
3528.0,14.77342945,91,54,8,7,15.0,0.0,0,0,17.0,0.0,0,1.0,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
6603.0,15.0890884,167,57,0,12,107.0,62.0,158,1250,30.0,0.0,236,4.4,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
5279.0,23.22119488,167,158,0,4,53.0,34.0,143,1802,29.0,0.0,269,4.6,9.0,4791.0,0,56344.76,0,False,0.0,0.0,0.010541854962766111,1
3944.0,16.91172914,75,131,10,4,30.0,15.0,51,836,20.0,0.0,144,4.6,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2662.0,20.27809965,172,158,9,9,113.0,76.0,226,3256,3.0,0.020574502536679008,466,4.6,5.0,509.0,4,1650.548317,80222,False,509.0,1650.548317,0.0,0
3720.0,22.04765396,118,209,12,11,70.0,57.0,139,2122,6.0,0.0,292,4.6,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
467.0,21.28395062,73,89,0,6,92.0,69.0,171,2203,4.0,0.0,339,4.6,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3642.0,31.65072202,90,67,13,2,0.0,0.0,0,0,21.0,0.02107194888288766,0,0.0,2.0,6642.0,2,64211.305136,139600,True,1081.0,2941.665136,0.009728074352329837,1
2210.0,35.19534282,152,186,9,4,137.0,100.0,299,3867,7.0,0.01762647343870418,586,4.6,5.0,5458.0,4,58952.103204,147921,False,667.0,2607.343204,0.010541854962766111,0
3914.0,32.16533546,90,67,13,2,0.0,0.0,0,0,19.0,0.017120965308974168,0,0.0,2.0,6684.0,2,64524.261498,173185,True,1305.0,2965.111498,0.009999826186456125,1
542.0,10.69950036,119,209,11,6,94.0,74.0,183,2029,3.0,0.0,365,4.5,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
5203.0,26.57201646,95,123,16,6,97.0,72.0,180,2302,6.0,0.03664836080677707,361,4.6,2.0,1040.0,4,6593.076757500001,179900,True,1040.0,6593.076757500001,0.0,0
6518.0,11.90258007,83,61,10,11,67.0,45.0,123,1645,28.0,0.020965889179744252,232,4.6,4.0,6008.0,4,63161.006831,76402,True,629.0,1601.856831,0.009999826186456125,1
3758.0,6.168776371,159,158,0,10,49.0,34.0,84,780,29.0,0.02605967362752504,141,4.4,6.0,6912.0,2,79179.735892,82077,False,537.0,2138.925892,0.010217988085505517,1
2349.0,26.13072878,85,209,11,6,96.0,77.0,181,2256,34.0,0.0,376,4.5,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3454.0,35.91666667,79,100,0,10,185.5,135.5,374,5093,24.0,0.0,766,4.6,10.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3240.0,22.72720365,86,116,0,1,64.0,47.0,98,999,39.0,0.0,176,4.4,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2895.0,33.70921199,152,186,9,3,137.0,100.0,294,3848,8.0,0.012863901722860319,581,4.6,5.0,6468.0,4,65922.50156199999,151143,False,724.0,1944.301562,0.009701795595400388,0
3519.0,24.32107023,126,221,9,4,105.0,84.0,186,2731,15.0,0.0,412,4.6,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3192.0,25.10047468,79,100,0,10,99.0,81.0,198,2540,33.0,0.023435132330339562,383,4.6,6.0,8989.0,4,100403.543122,166567,False,940.0,3903.543122,0.013017499566308176,1
4596.0,18.66811045,80,104,0,12,37.0,25.0,73,643,35.0,0.029623417897404334,146,4.4,1.0,1196.0,5,6593.076757500001,222562,True,1196.0,6593.076757500001,0.0,1
3177.0,18.25321888,85,123,7,5,43.0,24.0,47,523,7.0,0.023612099394647004,100,4.4,6.0,588.0,2,1860.562596,78796,True,588.0,1860.562596,0.0,0
3850.0,16.61247216,81,105,0,11,170.0,120.0,343,5013,29.0,0.017508767408032044,734,4.6,10.0,726.0,4,2491.585146,142304,True,726.0,2491.585146,0.0,1
1322.0,17.31353135,91,62,12,2,61.0,36.0,90,1042,22.0,0.0,163,4.5,0.0,5561.0,0,61269.64,0,False,0.0,0.0,0.009728074352329837,0
2957.0,29.80963046,135,59,4,4,47.0,35.0,100,1134,15.0,0.012563142698061584,178,4.6,2.0,4388.0,4,42737.573863,198460,False,909.0,2493.293863,0.01043443224601899,0
57.0,20.90566038,122,209,13,9,15.0,0.0,0,426,20.0,0.0,70,4.7,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3659.0,23.61836735,67,125,11,4,13.0,21.0,60,511,14.0,0.0,97,4.5,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2547.0,31.78777393,154,186,9,3,25.0,21.0,44,0,23.0,0.024380070733677196,77,3.0,0.0,6598.0,2,66634.603747,108957,True,854.0,2656.403747,0.009701795595400388,0
1908.0,20.53663571,84,63,8,7,14.0,9.0,35,577,18.0,0.0,79,4.7,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4336.0,17.34556575,84,112,0,8,185.5,135.5,374,5093,26.0,0.01853321521233631,766,4.6,8.0,917.0,2,3028.69803,163419,False,917.0,3028.69803,0.0,0
1806.0,19.95206612,172,158,0,4,0.0,0.0,0,0,18.0,0.0,0,0.0,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3783.0,31.59139785,126,221,9,11,66.0,38.0,69,202,11.0,0.02930653823080106,75,3.7,1.0,648.0,2,3683.362951,125683,True,648.0,3683.362951,0.0,1
2113.0,37.9429477,126,221,9,10,46.0,34.0,46,0,3.0,0.02490362572108969,56,2.6,1.0,8736.0,2,98926.161025,97421,True,687.0,2426.161025,0.013017499566308176,0
3749.0,13.26821608,119,209,11,1,60.0,56.0,122,1360,17.0,0.0,246,4.5,3.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,1
1343.0,12.08281938,81,57,5,1,28.0,23.0,45,564,35.0,0.0,86,4.5,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
5254.0,18.31810767,110,116,8,1,28.0,28.0,65,847,27.0,0.0,125,4.6,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
318.0,20.90566038,122,209,13,12,15.0,0.0,0,426,11.0,0.0,70,4.7,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
861.0,24.36811594,84,58,5,9,43.0,27.0,49,668,25.0,0.0,117,4.5,8.0,10579.0,0,111171.56,0,False,0.0,0.0,0.012052667150486772,0
3269.0,18.00830189,105,209,6,5,44.0,43.0,102,1089,17.0,0.024936733790916866,206,4.5,1.0,1396.0,4,5773.003493,231505,False,1396.0,5773.003493,0.0,1
2278.0,17.87738693,70,148,11,8,45.0,30.0,98,1561,7.0,0.015230123007100619,223,4.6,6.0,10609.0,4,104644.904657,128016,False,729.0,1949.714657,0.012037634431919535,0
3430.0,27.60810811,137,209,13,7,51.0,33.0,113,1687,11.0,0.0,232,4.6,10.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2532.0,29.10227273,126,221,7,9,94.0,57.0,149,2270,13.0,0.016825509337801515,319,4.6,3.0,609.0,4,1928.001464,114587,False,609.0,1928.001464,0.0,1
4282.0,20.8,117,209,9,7,76.0,57.0,139,2003,32.0,0.0,319,4.6,13.5,6375.0,0,77040.81,0,False,0.0,0.0,0.010217988085505517,1
3833.0,23.79424372,86,65,12,12,93.0,79.0,228,2941,34.0,0.03178751892359745,456,4.6,4.0,1088.0,4,5251.838514,165216,True,1088.0,5251.838514,0.0,1
4221.0,19.61723602,125,221,7,3,39.0,25.0,82,785,18.0,0.0,113,4.5,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3146.0,22.56449045,163,158,0,1,71.0,53.0,154,1911,12.0,0.0,313,4.6,13.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1490.0,38.004656739999994,139,123,16,7,128.0,89.0,236,3379,16.0,0.0,484,4.6,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4075.0,24.82260372,86,116,0,3,82.0,55.0,130,1437,3.0,0.023815431358637815,241,4.5,0.0,6666.0,4,66932.170844,124035,True,922.0,2953.970844,0.009701795595400388,1
2146.0,14.83148559,70,148,11,9,53.0,37.0,118,1921,26.0,0.02097179362576137,277,4.7,3.0,11416.0,2,120528.148086,105894,False,615.0,2220.808086,0.011841985070015021,1
3272.0,22.94408134,121,209,10,7,114.0,85.0,222,3201,9.0,0.0,454,4.6,3.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1941.0,15.86649215,126,149,9,8,185.5,135.5,374,5093,34.0,0.02415795949421926,766,4.6,13.5,712.0,2,2676.677754,110798,False,712.0,2676.677754,0.0,0
2129.0,11.27909605,125,221,7,5,39.0,25.0,82,785,14.0,0.0,113,4.5,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
5286.0,20.17293233,70,86,0,4,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3583.0,16.45773732,126,221,10,10,23.0,18.0,70,1133,12.0,0.0,138,4.7,5.0,8049.0,0,96500.0,0,True,0.0,0.0,0.013017499566308176,1
1225.0,6.898305085,91,62,12,10,50.0,36.0,82,959,13.0,0.0,152,4.5,3.0,11413.0,0,125721.77,0,False,0.0,0.0,0.012121098793180927,0
3455.0,33.46924829,154,186,9,2,25.0,21.0,44,0,37.0,0.0,77,3.0,0.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,0
3688.0,38.004656739999994,79,100,0,1,170.0,121.0,343,3956,31.0,0.0,639,4.5,9.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,0
956.553622,25.46861925,82,105,0,9,79.0,65.0,203,3200,3.0,0.0,442,4.7,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4299.0,17.50535077,125,221,8,10,74.0,60.0,168,1905,16.0,0.0,333,4.5,5.0,9522.0,0,102695.19,0,False,0.0,0.0,0.012037634431919535,1
2370.0,27.44922737,84,63,8,3,0.0,9.0,28,433,16.0,0.0,59,4.7,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3074.0,16.6292482,141,123,16,8,61.0,47.0,119,1479,9.0,0.019302628240135376,228,4.6,0.0,6772.0,2,78044.62387899999,52003,True,397.0,1003.813879,0.010217988085505517,0
6125.0,11.24515548,126,221,6,1,77.0,47.0,160,2319,26.0,0.0,309,4.6,8.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,1
4037.0,16.44707521,80,89,0,7,85.0,65.0,170,2979,32.0,0.0,419,4.7,9.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
5114.0,24.62677165,79,100,0,1,68.0,54.0,151,1458,26.0,0.009344301895951887,260,4.5,11.0,1559.0,4,3118.29633,333710,True,1559.0,3118.29633,0.0,1
4108.0,19.81302876,167,158,0,2,23.0,20.0,68,719,36.0,0.0,119,4.6,7.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2996.0,19.97366185,167,158,0,9,29.0,20.0,91,1275,10.0,0.0,191,4.7,10.0,11303.0,0,118307.34,0,False,0.0,0.0,0.011841985070015021,1
4458.0,28.94152047,173,158,0,3,29.0,25.0,59,0,20.0,0.02340547113343035,85,3.0,0.0,6361.0,2,65940.37426699999,83833,False,617.0,1962.174267,0.009701795595400388,1
1630.0,20.94091711,86,116,0,4,66.0,48.0,104,1113,23.0,0.0,193,4.5,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1947.0,16.14626219,85,59,1,11,185.5,120.0,354,4240,23.0,0.0,657,4.6,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4281.0,26.53946416,152,186,10,3,86.0,69.0,189,2838,18.0,0.017990037293228116,432,4.6,5.0,4474.0,4,43513.465556999996,181721,True,995.0,3269.185557,0.01043443224601899,1
5018.0,28.46743849,84,112,0,5,185.5,135.5,374,5093,24.0,0.0,766,4.6,8.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4150.0,19.488228,67,125,11,3,11.0,0.0,0,0,21.0,0.012238542759611146,0,1.0,2.0,1010.0,2,2803.642091,229082,True,1010.0,2803.642091,0.0,0
3753.0,9.952415285,126,221,6,5,124.0,85.0,261,3406,27.0,0.0,485,4.6,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
5456.0,18.96309771,83,109,0,10,126.0,92.0,235,3028,7.0,0.0,478,4.6,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4665.0,18.5136206,86,62,8,12,185.5,135.5,374,5093,7.0,0.0,766,4.6,10.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
6886.0,19.20627144,70,86,0,1,0.0,0.0,0,0,19.0,0.01817968391139429,0,0.0,0.0,4530.0,4,43177.462921,161343,False,1311.0,2933.182921,0.01043443224601899,1
5767.0,20.9871134,113,209,13,1,78.0,65.0,152,1708,15.0,0.021162210145916755,304,4.5,2.0,5287.0,4,59135.124381,131855,False,957.0,2790.364381,0.010541854962766111,1
3272.0,14.89441931,151,186,10,1,97.0,71.0,199,2548,11.0,0.010518738817385801,359,4.6,2.0,3869.0,2,41839.594004,151663,False,650.0,1595.314004,0.01043443224601899,1
1929.0,31.83416252,126,221,9,7,152.0,106.0,306,4353,22.0,0.02392041213780211,676,4.6,7.0,539.0,4,1791.399665,74889,True,539.0,1791.399665,0.0,0
1255.0,27.69549763,118,209,8,5,74.0,52.0,125,1848,16.0,0.0,291,4.6,8.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
5094.0,19.9388724,76,96,0,12,19.0,15.0,42,1154,20.0,0.022901407761230574,149,4.7,1.0,1042.0,4,4864.007093,212388,False,1042.0,4864.007093,0.0,1
4852.0,18.92996743,114,209,7,8,0.0,0.0,0,0,25.0,0.022060753387873923,0,0.0,1.0,1367.0,5,6593.076757500001,298859,True,1367.0,6593.076757500001,0.0,1
3867.0,30.43660789,90,67,13,3,0.0,0.0,0,0,8.0,0.022691006941938426,0,0.0,0.0,6694.0,2,79430.218413,105301,True,670.0,2389.408413,0.010217988085505517,1
1508.37061,21.52143845,87,60,14,3,50.0,37.0,95,1119,20.0,0.0,189,4.5,8.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2783.0,19.18957655,79,99,0,12,0.0,11.0,20,421,20.0,0.019489514973914084,74,4.7,1.0,408.0,2,975.0019656,50026,True,408.0,975.0019656,0.0,1
5410.0,18.30883345,106,203,12,3,22.0,14.0,19,376,12.0,0.0,55,4.5,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1336.0,15.7038835,92,61,14,2,61.0,35.0,54,769,14.0,0.0,139,4.4,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
227.0,34.3496144,117,209,12,8,113.0,73.0,185,2953,47.0,0.0,446,4.6,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
753.0,20.71679198,81,104,0,1,57.0,41.0,115,1521,6.0,0.0,256,4.6,7.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3529.0,27.71400133,89,62,5,6,38.0,27.0,56,757,29.0,0.0,127,4.5,3.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3872.0,18.73761946,162,158,16,6,92.0,60.0,137,1526,23.0,0.04592463044321483,259,4.5,3.0,1398.0,5,5801.52079,126326,True,1398.0,5801.52079,0.0,1
4819.0,14.64700997,129,221,7,7,43.0,34.0,90,776,21.0,0.0,144,4.4,3.0,6375.0,0,77040.81,0,False,0.0,0.0,0.010217988085505517,1
7324.5,18.24309392,95,67,14,1,87.0,73.0,169,1848,21.0,0.021758543598487824,317,4.5,4.0,6083.0,2,63498.771852,89142,True,704.0,1939.621852,0.009999826186456125,1
3344.0,32.13478261,89,62,5,4,64.0,36.0,108,1658,30.0,0.0127074605401808,230,4.6,5.0,5471.0,5,58406.913989,162278,False,680.0,2062.153989,0.010541854962766111,1
322.0,20.90566038,90,64,14,1,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4860.0,18.34698795,83,60,12,11,62.0,55.0,165,1775,32.0,0.015006497565258561,285,4.6,5.0,1170.0,4,5007.833309,333710,False,1170.0,5007.833309,0.0,1
582.0,30.97329773,72,129,10,2,111.0,66.0,156,1551,19.0,0.0427225993923075,264,4.4,5.0,6545.0,2,65018.057092,80961,True,1166.0,3458.907092,0.009999826186456125,0
1523.0,24.07271172,100,209,14,5,65.0,40.0,83,1335,22.0,0.0,193,4.6,11.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3896.0,15.00802752,88,64,9,1,29.0,21.0,65,706,9.0,0.0,127,4.5,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3532.0,24.81017882,70,148,11,11,61.0,41.0,129,2018,32.0,0.024251343867280225,292,4.6,5.0,6718.0,4,67045.313261,226220,False,1339.0,5486.163261,0.009999826186456125,1
2364.0,10.32881137,89,68,10,6,0.0,0.0,0,0,19.0,0.0,0,0.0,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3113.0,13.3992674,75,177,0,1,52.0,41.0,125,1628,16.0,0.00725329056431261,260,4.6,8.0,1089.0,2,2348.173034,323738,False,1089.0,2348.173034,0.0,0
5622.0,19.81006006,90,64,10,7,85.0,63.0,192,2705,31.0,0.0,413,4.6,11.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
5899.0,14.00576369,118,209,8,6,54.0,35.0,80,1070,21.0,0.0,165,4.5,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4730.0,16.89280576,80,89,0,12,75.0,59.0,168,2809,20.0,0.024868710653640762,388,4.7,7.0,959.0,2,4559.106118,183326,True,959.0,4559.106118,0.0,1
3804.0,26.67965116,87,60,7,12,80.0,43.0,177,2154,25.0,0.027860972012486326,326,4.6,4.0,1143.0,4,6265.542552,224885,True,1143.0,6265.542552,0.0,1
3498.0,21.13623828,127,221,9,10,90.0,65.0,189,2655,14.0,0.0,402,4.6,3.0,8049.0,0,96500.0,0,True,0.0,0.0,0.013017499566308176,1
2730.0,24.05506884,82,105,0,7,40.0,32.0,84,967,26.0,0.020875727879363575,165,4.5,3.0,1567.0,5,6593.076757500001,315824,True,1567.0,6593.076757500001,0.0,0
1341.764899,35.72741433,82,105,0,9,78.0,64.0,201,3184,19.0,0.0,439,4.7,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2385.0,20.28725962,70,148,11,10,56.0,39.0,125,1977,21.0,0.029366938123290727,283,4.6,6.0,8828.0,2,100054.309888,121030,False,779.0,3554.309888,0.013017499566308176,1
